Measure,RowIndex,X,Y,Height,Width,Image
441,2,260,408,73,153,Wagner_WWV086C_180.png
442,2,414,408,73,150,Wagner_WWV086C_180.png
443,3,46,533,73,185,Wagner_WWV086C_180.png
444,3,233,533,73,163,Wagner_WWV086C_180.png
445,3,397,533,73,167,Wagner_WWV086C_180.png
446,4,48,666,76,185,Wagner_WWV086C_180.png
447,4,234,666,76,183,Wagner_WWV086C_180.png
448,4,418,666,76,146,Wagner_WWV086C_180.png
449,0,37,62,68,189,Wagner_WWV086C_181.png
450,0,227,62,68,159,Wagner_WWV086C_181.png
451,0,387,62,68,167,Wagner_WWV086C_181.png
452,1,37,181,68,188,Wagner_WWV086C_181.png
453,1,226,181,68,168,Wagner_WWV086C_181.png
454,1,395,181,68,158,Wagner_WWV086C_181.png
455,2,37,298,68,193,Wagner_WWV086C_181.png
456,2,231,298,68,156,Wagner_WWV086C_181.png
457,2,388,298,68,165,Wagner_WWV086C_181.png
458,3,37,425,66,201,Wagner_WWV086C_181.png
459,3,239,425,66,155,Wagner_WWV086C_181.png
460,3,395,425,66,158,Wagner_WWV086C_181.png
461,4,37,551,66,179,Wagner_WWV086C_181.png
462,4,216,550,66,174,Wagner_WWV086C_181.png
463,4,391,551,66,162,Wagner_WWV086C_181.png
464,5,37,681,64,190,Wagner_WWV086C_181.png
465,5,229,681,64,207,Wagner_WWV086C_181.png
466,5,437,681,64,117,Wagner_WWV086C_181.png
467,0,41,64,64,120,Wagner_WWV086C_182.png
468,0,163,64,64,84,Wagner_WWV086C_182.png
469,0,248,64,64,96,Wagner_WWV086C_182.png
470,0,345,64,64,105,Wagner_WWV086C_182.png
471,0,451,64,64,106,Wagner_WWV086C_182.png
472,1,41,188,68,159,Wagner_WWV086C_182.png
473,1,201,188,68,116,Wagner_WWV086C_182.png
474,1,318,188,68,116,Wagner_WWV086C_182.png
475,1,435,188,68,114,Wagner_WWV086C_182.png
476,2,42,305,68,180,Wagner_WWV086C_182.png
477,2,223,305,68,163,Wagner_WWV086C_182.png
478,2,387,305,68,171,Wagner_WWV086C_182.png
479,3,43,425,74,209,Wagner_WWV086C_182.png
480,3,252,425,74,134,Wagner_WWV086C_182.png
481,3,388,425,74,171,Wagner_WWV086C_182.png
482,4,44,549,67,183,Wagner_WWV086C_182.png
483,4,228,549,67,161,Wagner_WWV086C_182.png
484,4,390,549,67,170,Wagner_WWV086C_182.png
485,5,45,670,74,132,Wagner_WWV086C_182.png
486,5,178,670,74,199,Wagner_WWV086C_182.png
487,5,378,670,74,183,Wagner_WWV086C_182.png
488,0,34,70,66,185,Wagner_WWV086C_183.png
489,0,220,70,66,164,Wagner_WWV086C_183.png
490,0,385,70,66,164,Wagner_WWV086C_183.png
491,1,34,186,71,155,Wagner_WWV086C_183.png
492,1,190,186,71,186,Wagner_WWV086C_183.png
493,1,377,186,71,172,Wagner_WWV086C_183.png
494,2,34,308,65,187,Wagner_WWV086C_183.png
495,2,222,308,65,161,Wagner_WWV086C_183.png
496,2,385,308,65,164,Wagner_WWV086C_183.png
497,3,34,427,72,113,Wagner_WWV086C_183.png
498,3,148,427,72,97,Wagner_WWV086C_183.png
499,3,247,427,72,91,Wagner_WWV086C_183.png
500,3,339,427,72,115,Wagner_WWV086C_183.png
501,3,454,427,72,70,Wagner_WWV086C_183.png
502,4,33,552,67,96,Wagner_WWV086C_183.png
503,4,130,552,67,77,Wagner_WWV086C_183.png
504,4,208,552,67,87,Wagner_WWV086C_183.png
505,4,296,552,67,86,Wagner_WWV086C_183.png
506,4,383,552,67,82,Wagner_WWV086C_183.png
507,4,469,552,67,79,Wagner_WWV086C_183.png
508,5,33,671,68,133,Wagner_WWV086C_183.png
509,5,167,671,68,56,Wagner_WWV086C_183.png
510,5,224,671,68,119,Wagner_WWV086C_183.png
511,5,344,671,68,101,Wagner_WWV086C_183.png
512,5,446,671,68,103,Wagner_WWV086C_183.png
513,0,43,84,73,148,Wagner_WWV086C_184.png
514,0,192,84,73,90,Wagner_WWV086C_184.png
515,0,283,84,73,85,Wagner_WWV086C_184.png
516,0,369,84,73,73,Wagner_WWV086C_184.png
517,0,442,84,73,116,Wagner_WWV086C_184.png
518,1,42,212,68,156,Wagner_WWV086C_184.png
519,1,199,212,68,135,Wagner_WWV086C_184.png
520,1,335,212,68,130,Wagner_WWV086C_184.png
521,1,466,212,68,93,Wagner_WWV086C_184.png
522,2,41,332,70,139,Wagner_WWV086C_184.png
523,2,181,332,70,88,Wagner_WWV086C_184.png
524,2,270,332,70,84,Wagner_WWV086C_184.png
525,2,355,332,70,100,Wagner_WWV086C_184.png
526,2,456,332,70,103,Wagner_WWV086C_184.png
527,3,41,454,67,161,Wagner_WWV086C_184.png
528,3,204,454,67,126,Wagner_WWV086C_184.png
529,3,331,454,67,115,Wagner_WWV086C_184.png
530,3,447,454,67,112,Wagner_WWV086C_184.png
531,4,41,577,67,138,Wagner_WWV086C_184.png
532,4,180,577,67,160,Wagner_WWV086C_184.png
533,4,340,577,67,96,Wagner_WWV086C_184.png
534,4,437,577,67,120,Wagner_WWV086C_184.png
535,5,40,697,66,132,Wagner_WWV086C_184.png
536,5,173,697,66,103,Wagner_WWV086C_184.png
537,5,277,697,66,145,Wagner_WWV086C_184.png
538,5,423,697,66,135,Wagner_WWV086C_184.png
539,0,41,96,66,169,Wagner_WWV086C_185.png
540,0,211,96,66,138,Wagner_WWV086C_185.png
541,0,350,96,66,122,Wagner_WWV086C_185.png
542,0,473,96,66,84,Wagner_WWV086C_185.png
543,1,41,213,71,152,Wagner_WWV086C_185.png
544,1,194,213,71,111,Wagner_WWV086C_185.png
545,1,306,213,71,125,Wagner_WWV086C_185.png
546,1,432,213,71,125,Wagner_WWV086C_185.png
547,2,40,337,72,155,Wagner_WWV086C_185.png
548,2,195,337,72,114,Wagner_WWV086C_185.png
549,2,311,337,72,96,Wagner_WWV086C_185.png
550,2,408,337,72,149,Wagner_WWV086C_185.png
551,3,41,466,65,174,Wagner_WWV086C_185.png
552,3,216,466,65,107,Wagner_WWV086C_185.png
553,3,325,466,65,90,Wagner_WWV086C_185.png
554,3,417,466,65,58,Wagner_WWV086C_185.png
555,3,477,466,65,80,Wagner_WWV086C_185.png
556,4,40,582,69,139,Wagner_WWV086C_185.png
557,4,180,582,69,99,Wagner_WWV086C_185.png
558,4,280,582,69,119,Wagner_WWV086C_185.png
559,4,400,582,69,157,Wagner_WWV086C_185.png
560,5,39,698,64,135,Wagner_WWV086C_185.png
561,5,176,698,64,116,Wagner_WWV086C_185.png
562,5,293,698,64,135,Wagner_WWV086C_185.png
563,5,429,698,64,128,Wagner_WWV086C_185.png
564,0,43,70,70,89,Wagner_WWV086C_186.png
565,0,133,70,70,82,Wagner_WWV086C_186.png
566,0,217,70,70,93,Wagner_WWV086C_186.png
567,0,312,70,70,61,Wagner_WWV086C_186.png
568,0,374,70,70,94,Wagner_WWV086C_186.png
569,0,469,70,70,91,Wagner_WWV086C_186.png
570,1,43,199,73,127,Wagner_WWV086C_186.png
571,1,171,199,73,125,Wagner_WWV086C_186.png
572,1,297,199,73,64,Wagner_WWV086C_186.png
573,1,362,199,73,102,Wagner_WWV086C_186.png
574,1,465,199,73,95,Wagner_WWV086C_186.png
575,2,42,319,69,180,Wagner_WWV086C_186.png
576,2,223,319,69,156,Wagner_WWV086C_186.png
577,2,380,319,69,178,Wagner_WWV086C_186.png
578,3,43,441,66,202,Wagner_WWV086C_186.png
579,3,246,441,66,166,Wagner_WWV086C_186.png
580,3,413,441,66,146,Wagner_WWV086C_186.png
581,4,43,560,65,200,Wagner_WWV086C_186.png
582,4,244,560,65,164,Wagner_WWV086C_186.png
583,4,408,560,65,136,Wagner_WWV086C_186.png
584,5,43,677,70,174,Wagner_WWV086C_186.png
585,5,218,677,70,100,Wagner_WWV086C_186.png
586,5,319,677,70,86,Wagner_WWV086C_186.png
587,5,406,677,70,76,Wagner_WWV086C_186.png
588,5,483,677,70,76,Wagner_WWV086C_186.png
589,0,36,60,64,114,Wagner_WWV086C_187.png
590,0,151,60,64,79,Wagner_WWV086C_187.png
591,0,231,60,64,100,Wagner_WWV086C_187.png
592,0,332,60,64,74,Wagner_WWV086C_187.png
593,0,407,60,64,93,Wagner_WWV086C_187.png
594,0,501,60,64,51,Wagner_WWV086C_187.png
595,1,36,181,68,141,Wagner_WWV086C_187.png
596,1,177,181,68,98,Wagner_WWV086C_187.png
597,1,276,181,68,93,Wagner_WWV086C_187.png
598,1,369,181,68,97,Wagner_WWV086C_187.png
599,1,466,181,68,86,Wagner_WWV086C_187.png
600,2,37,301,64,180,Wagner_WWV086C_187.png
601,2,218,301,64,115,Wagner_WWV086C_187.png
602,2,333,301,64,54,Wagner_WWV086C_187.png
603,2,388,301,64,94,Wagner_WWV086C_187.png
604,2,482,301,64,70,Wagner_WWV086C_187.png
605,3,37,417,60,103,Wagner_WWV086C_187.png
606,3,141,416,60,95,Wagner_WWV086C_187.png
607,3,237,416,60,75,Wagner_WWV086C_187.png
608,3,312,415,60,76,Wagner_WWV086C_187.png
609,3,389,415,60,85,Wagner_WWV086C_187.png
610,3,475,415,60,80,Wagner_WWV086C_187.png
611,4,38,539,70,89,Wagner_WWV086C_187.png
612,4,127,539,70,81,Wagner_WWV086C_187.png
613,4,209,539,70,72,Wagner_WWV086C_187.png
614,4,281,539,70,90,Wagner_WWV086C_187.png
615,4,371,539,70,88,Wagner_WWV086C_187.png
616,4,460,539,70,92,Wagner_WWV086C_187.png
617,5,38,678,66,118,Wagner_WWV086C_187.png
618,5,159,678,66,109,Wagner_WWV086C_187.png
619,5,270,678,66,79,Wagner_WWV086C_187.png
620,5,351,678,66,119,Wagner_WWV086C_187.png
621,5,472,678,66,80,Wagner_WWV086C_187.png
622,0,47,84,63,139,Wagner_WWV086C_188.png
623,0,187,84,63,105,Wagner_WWV086C_188.png
624,0,293,84,63,133,Wagner_WWV086C_188.png
625,0,431,84,63,131,Wagner_WWV086C_188.png
626,1,47,193,66,149,Wagner_WWV086C_188.png
627,1,197,193,66,134,Wagner_WWV086C_188.png
628,1,332,193,66,157,Wagner_WWV086C_188.png
629,1,493,193,66,68,Wagner_WWV086C_188.png
630,2,46,304,57,108,Wagner_WWV086C_188.png
631,2,155,304,57,60,Wagner_WWV086C_188.png
632,2,216,304,57,60,Wagner_WWV086C_188.png
633,2,277,304,57,66,Wagner_WWV086C_188.png
634,2,344,304,57,73,Wagner_WWV086C_188.png
635,2,418,304,57,73,Wagner_WWV086C_188.png
636,2,492,304,57,70,Wagner_WWV086C_188.png
637,3,47,427,62,114,Wagner_WWV086C_188.png
638,3,161,427,62,63,Wagner_WWV086C_188.png
639,3,224,427,62,65,Wagner_WWV086C_188.png
640,3,289,427,62,68,Wagner_WWV086C_188.png
641,3,357,427,62,81,Wagner_WWV086C_188.png
642,3,439,427,62,60,Wagner_WWV086C_188.png
643,3,499,427,61,62,Wagner_WWV086C_188.png
644,4,47,550,58,117,Wagner_WWV086C_188.png
645,4,165,550,58,75,Wagner_WWV086C_188.png
646,4,241,550,58,80,Wagner_WWV086C_188.png
647,4,322,550,58,92,Wagner_WWV086C_188.png
648,4,415,550,58,89,Wagner_WWV086C_188.png
649,4,505,550,58,57,Wagner_WWV086C_188.png
650,5,47,681,65,112,Wagner_WWV086C_188.png
651,5,160,681,65,73,Wagner_WWV086C_188.png
652,5,234,681,65,71,Wagner_WWV086C_188.png
653,5,306,680,65,70,Wagner_WWV086C_188.png
654,5,378,681,65,76,Wagner_WWV086C_188.png
655,5,454,681,65,107,Wagner_WWV086C_188.png
656,0,34,76,63,130,Wagner_WWV086C_189.png
657,0,166,76,63,71,Wagner_WWV086C_189.png
658,0,238,76,63,115,Wagner_WWV086C_189.png
659,0,354,76,63,107,Wagner_WWV086C_189.png
660,0,462,76,63,89,Wagner_WWV086C_189.png
661,1,35,191,67,174,Wagner_WWV086C_189.png
662,1,210,191,67,182,Wagner_WWV086C_189.png
663,1,393,191,67,158,Wagner_WWV086C_189.png
664,2,36,320,59,198,Wagner_WWV086C_189.png
665,2,235,320,59,144,Wagner_WWV086C_189.png
666,2,380,320,59,140,Wagner_WWV086C_189.png
667,3,36,442,72,171,Wagner_WWV086C_189.png
668,3,208,442,72,90,Wagner_WWV086C_189.png
669,3,299,442,72,97,Wagner_WWV086C_189.png
670,3,398,442,72,153,Wagner_WWV086C_189.png
671,4,37,571,67,180,Wagner_WWV086C_189.png
672,4,218,571,67,116,Wagner_WWV086C_189.png
673,4,335,571,67,90,Wagner_WWV086C_189.png
674,4,425,571,67,53,Wagner_WWV086C_189.png
675,4,480,571,67,71,Wagner_WWV086C_189.png
676,5,37,696,59,147,Wagner_WWV086C_189.png
677,5,185,696,59,94,Wagner_WWV086C_189.png
678,5,280,696,59,95,Wagner_WWV086C_189.png
679,5,376,696,59,101,Wagner_WWV086C_189.png
680,5,478,696,59,73,Wagner_WWV086C_189.png
681,0,40,84,67,139,Wagner_WWV086C_190.png
682,0,180,84,67,101,Wagner_WWV086C_190.png
683,0,282,84,67,103,Wagner_WWV086C_190.png
684,0,386,84,67,91,Wagner_WWV086C_190.png
685,0,478,84,67,76,Wagner_WWV086C_190.png
686,1,41,205,66,133,Wagner_WWV086C_190.png
687,1,175,205,66,84,Wagner_WWV086C_190.png
688,1,260,205,66,143,Wagner_WWV086C_190.png
689,1,404,205,66,150,Wagner_WWV086C_190.png
690,2,41,323,66,197,Wagner_WWV086C_190.png
691,2,240,323,66,156,Wagner_WWV086C_190.png
692,2,397,323,66,158,Wagner_WWV086C_190.png
693,3,42,442,67,175,Wagner_WWV086C_190.png
694,3,218,442,67,142,Wagner_WWV086C_190.png
695,3,361,442,67,195,Wagner_WWV086C_190.png
696,4,44,557,70,250,Wagner_WWV086C_190.png
697,4,296,557,70,245,Wagner_WWV086C_190.png
698,5,43,677,82,194,Wagner_WWV086C_190.png
699,5,238,677,82,158,Wagner_WWV086C_190.png
700,5,397,677,82,161,Wagner_WWV086C_190.png
701,0,34,94,78,178,Wagner_WWV086C_191.png
702,0,214,94,78,159,Wagner_WWV086C_191.png
703,0,374,94,78,164,Wagner_WWV086C_191.png
704,1,37,248,73,190,Wagner_WWV086C_191.png
705,1,228,248,73,161,Wagner_WWV086C_191.png
706,1,391,248,73,160,Wagner_WWV086C_191.png
707,2,37,395,77,174,Wagner_WWV086C_191.png
708,2,212,395,77,185,Wagner_WWV086C_191.png
709,2,399,395,77,154,Wagner_WWV086C_191.png
710,3,38,552,73,156,Wagner_WWV086C_191.png
711,3,195,552,73,172,Wagner_WWV086C_191.png
712,3,369,552,73,185,Wagner_WWV086C_191.png
713,4,40,682,79,197,Wagner_WWV086C_191.png
714,4,238,682,79,164,Wagner_WWV086C_191.png
715,4,403,682,79,152,Wagner_WWV086C_191.png
716,0,50,49,77,174,Wagner_WWV086C_192.png
717,0,225,49,77,164,Wagner_WWV086C_192.png
718,0,390,49,77,175,Wagner_WWV086C_192.png
719,1,50,174,78,173,Wagner_WWV086C_192.png
720,1,224,174,78,155,Wagner_WWV086C_192.png
721,1,380,174,78,185,Wagner_WWV086C_192.png
722,2,50,305,63,136,Wagner_WWV086C_192.png
723,2,187,305,63,72,Wagner_WWV086C_192.png
724,2,260,305,63,151,Wagner_WWV086C_192.png
725,2,412,305,63,153,Wagner_WWV086C_192.png
726,3,50,441,71,173,Wagner_WWV086C_192.png
727,3,224,441,71,164,Wagner_WWV086C_192.png
728,3,389,441,71,176,Wagner_WWV086C_192.png
729,4,50,559,66,182,Wagner_WWV086C_192.png
730,4,234,559,66,160,Wagner_WWV086C_192.png
731,4,395,559,66,170,Wagner_WWV086C_192.png
732,5,49,673,68,137,Wagner_WWV086C_192.png
733,5,188,673,68,160,Wagner_WWV086C_192.png
734,5,349,673,68,113,Wagner_WWV086C_192.png
735,5,463,673,68,102,Wagner_WWV086C_192.png
736,0,36,65,62,116,Wagner_WWV086C_193.png
737,0,153,65,62,163,Wagner_WWV086C_193.png
738,0,317,65,62,112,Wagner_WWV086C_193.png
739,0,430,65,62,122,Wagner_WWV086C_193.png
740,1,36,198,63,161,Wagner_WWV086C_193.png
741,1,198,198,63,141,Wagner_WWV086C_193.png
742,1,340,198,63,77,Wagner_WWV086C_193.png
743,1,418,198,63,69,Wagner_WWV086C_193.png
744,1,488,198,63,64,Wagner_WWV086C_193.png
745,2,37,314,66,80,Wagner_WWV086C_193.png
746,2,117,314,66,87,Wagner_WWV086C_193.png
747,2,206,314,66,164,Wagner_WWV086C_193.png
748,2,371,314,66,94,Wagner_WWV086C_193.png
749,2,466,314,66,86,Wagner_WWV086C_193.png
750,3,36,436,70,108,Wagner_WWV086C_193.png
751,3,145,436,70,107,Wagner_WWV086C_193.png
752,3,252,436,70,104,Wagner_WWV086C_193.png
753,3,357,436,70,95,Wagner_WWV086C_193.png
754,3,454,436,70,99,Wagner_WWV086C_193.png
755,4,37,561,71,174,Wagner_WWV086C_193.png
756,4,212,561,71,132,Wagner_WWV086C_193.png
757,4,345,561,71,106,Wagner_WWV086C_193.png
758,4,452,561,71,101,Wagner_WWV086C_193.png
759,5,38,682,70,122,Wagner_WWV086C_193.png
760,5,161,682,70,100,Wagner_WWV086C_193.png
761,5,262,682,70,102,Wagner_WWV086C_193.png
762,5,365,682,70,189,Wagner_WWV086C_193.png
763,0,48,88,66,164,Wagner_WWV086C_194.png
764,0,212,88,66,163,Wagner_WWV086C_194.png
765,0,377,88,66,187,Wagner_WWV086C_194.png
766,1,48,198,66,178,Wagner_WWV086C_194.png
767,1,227,198,66,178,Wagner_WWV086C_194.png
768,1,406,198,66,80,Wagner_WWV086C_194.png
769,1,487,198,66,66,Wagner_WWV086C_194.png
770,2,48,323,64,270,Wagner_WWV086C_194.png
771,2,319,323,64,246,Wagner_WWV086C_194.png
772,3,48,456,66,279,Wagner_WWV086C_194.png
773,3,329,456,66,235,Wagner_WWV086C_194.png
774,4,48,586,64,276,Wagner_WWV086C_194.png
775,4,326,586,64,240,Wagner_WWV086C_194.png
776,5,49,708,55,276,Wagner_WWV086C_194.png
777,5,327,708,55,240,Wagner_WWV086C_194.png
778,0,31,83,85,268,Wagner_WWV086C_195.png
779,0,301,83,85,245,Wagner_WWV086C_195.png
780,1,34,209,75,264,Wagner_WWV086C_195.png
781,1,299,209,75,248,Wagner_WWV086C_195.png
782,2,36,327,76,295,Wagner_WWV086C_195.png
783,2,332,327,76,218,Wagner_WWV086C_195.png
784,3,37,445,74,253,Wagner_WWV086C_195.png
785,3,290,445,74,260,Wagner_WWV086C_195.png
786,4,37,563,77,268,Wagner_WWV086C_195.png
787,4,306,563,77,245,Wagner_WWV086C_195.png
788,5,36,685,76,276,Wagner_WWV086C_195.png
789,5,314,685,76,238,Wagner_WWV086C_195.png
790,0,43,59,61,270,Wagner_WWV086C_196.png
791,0,314,59,61,244,Wagner_WWV086C_196.png
792,1,43,173,72,274,Wagner_WWV086C_196.png
793,1,318,173,72,239,Wagner_WWV086C_196.png
794,2,42,293,72,264,Wagner_WWV086C_196.png
795,2,306,293,72,250,Wagner_WWV086C_196.png
796,3,42,420,64,268,Wagner_WWV086C_196.png
797,3,311,420,64,247,Wagner_WWV086C_196.png
798,4,43,539,76,261,Wagner_WWV086C_196.png
799,4,304,539,76,255,Wagner_WWV086C_196.png
800,5,45,668,68,275,Wagner_WWV086C_196.png
801,5,323,668,68,238,Wagner_WWV086C_196.png
802,0,32,55,77,275,Wagner_WWV086C_197.png
803,0,309,55,77,240,Wagner_WWV086C_197.png
804,1,33,176,77,264,Wagner_WWV086C_197.png
805,1,301,176,77,247,Wagner_WWV086C_197.png
806,2,34,298,77,272,Wagner_WWV086C_197.png
807,2,306,298,77,242,Wagner_WWV086C_197.png
808,3,34,420,71,271,Wagner_WWV086C_197.png
809,3,306,420,71,244,Wagner_WWV086C_197.png
810,4,35,541,65,273,Wagner_WWV086C_197.png
811,4,309,541,65,242,Wagner_WWV086C_197.png
812,5,35,649,80,117,Wagner_WWV086C_197.png
813,5,153,649,80,142,Wagner_WWV086C_197.png
814,5,296,649,80,134,Wagner_WWV086C_197.png
815,5,431,649,80,120,Wagner_WWV086C_197.png
816,0,36,61,74,175,Wagner_WWV086C_198.png
817,0,212,61,74,159,Wagner_WWV086C_198.png
818,0,372,61,74,177,Wagner_WWV086C_198.png
819,1,37,176,77,102,Wagner_WWV086C_198.png
820,1,141,176,77,129,Wagner_WWV086C_198.png
821,1,270,176,77,118,Wagner_WWV086C_198.png
822,1,390,176,77,78,Wagner_WWV086C_198.png
823,1,470,176,77,64,Wagner_WWV086C_198.png
824,2,36,426,75,113,Wagner_WWV086C_198.png
825,2,152,426,75,192,Wagner_WWV086C_198.png
826,2,344,426,75,152,Wagner_WWV086C_198.png
827,2,498,426,75,50,Wagner_WWV086C_198.png
828,3,33,555,71,125,Wagner_WWV086C_198.png
829,3,159,555,71,189,Wagner_WWV086C_198.png
830,3,352,555,71,151,Wagner_WWV086C_198.png
831,3,506,555,71,43,Wagner_WWV086C_198.png
832,4,35,677,62,103,Wagner_WWV086C_198.png
833,4,138,677,62,58,Wagner_WWV086C_198.png
834,4,197,677,62,86,Wagner_WWV086C_198.png
835,4,284,679,62,63,Wagner_WWV086C_198.png
836,4,347,678,62,83,Wagner_WWV086C_198.png
837,4,430,678,62,54,Wagner_WWV086C_198.png
838,4,485,679,62,63,Wagner_WWV086C_198.png
839,0,40,72,56,119,Wagner_WWV086C_199.png
840,0,160,72,56,76,Wagner_WWV086C_199.png
841,0,237,72,56,80,Wagner_WWV086C_199.png
842,0,319,72,56,94,Wagner_WWV086C_199.png
843,0,414,72,56,28,Wagner_WWV086C_199.png
844,0,442,72,56,39,Wagner_WWV086C_199.png
845,0,483,72,56,48,Wagner_WWV086C_199.png
846,1,41,180,63,117,Wagner_WWV086C_199.png
847,1,160,180,63,67,Wagner_WWV086C_199.png
848,1,228,180,63,67,Wagner_WWV086C_199.png
849,1,296,180,63,74,Wagner_WWV086C_199.png
850,1,371,180,62,69,Wagner_WWV086C_199.png
851,1,442,180,63,42,Wagner_WWV086C_199.png
852,1,485,180,63,68,Wagner_WWV086C_199.png
853,2,40,291,63,116,Wagner_WWV086C_199.png
854,2,157,291,63,48,Wagner_WWV086C_199.png
855,2,207,291,63,76,Wagner_WWV086C_199.png
856,2,284,291,63,78,Wagner_WWV086C_199.png
857,2,363,291,63,57,Wagner_WWV086C_199.png
858,2,421,291,63,69,Wagner_WWV086C_199.png
859,2,491,291,63,63,Wagner_WWV086C_199.png
860,3,40,417,73,168,Wagner_WWV086C_199.png
861,3,209,417,73,72,Wagner_WWV086C_199.png
862,3,282,417,73,146,Wagner_WWV086C_199.png
863,3,429,417,73,62,Wagner_WWV086C_199.png
864,3,492,417,73,62,Wagner_WWV086C_199.png
865,4,40,552,80,190,Wagner_WWV086C_199.png
866,4,231,552,80,150,Wagner_WWV086C_199.png
867,4,382,552,80,87,Wagner_WWV086C_199.png
868,4,470,552,80,84,Wagner_WWV086C_199.png
869,5,40,686,59,149,Wagner_WWV086C_199.png
870,5,190,686,59,68,Wagner_WWV086C_199.png
871,5,259,686,59,66,Wagner_WWV086C_199.png
872,5,326,686,59,70,Wagner_WWV086C_199.png
873,5,397,686,59,51,Wagner_WWV086C_199.png
874,5,450,686,59,105,Wagner_WWV086C_199.png
875,0,50,63,87,122,Wagner_WWV086C_200.png
876,0,173,63,87,69,Wagner_WWV086C_200.png
877,0,243,63,87,83,Wagner_WWV086C_200.png
878,0,327,63,87,73,Wagner_WWV086C_200.png
879,0,401,63,87,48,Wagner_WWV086C_200.png
880,0,451,63,87,112,Wagner_WWV086C_200.png
881,1,50,191,82,151,Wagner_WWV086C_200.png
882,1,202,191,82,147,Wagner_WWV086C_200.png
883,1,350,191,82,102,Wagner_WWV086C_200.png
884,1,453,191,82,109,Wagner_WWV086C_200.png
885,2,51,344,60,111,Wagner_WWV086C_200.png
886,2,164,344,60,94,Wagner_WWV086C_200.png
887,2,259,344,60,97,Wagner_WWV086C_200.png
888,2,357,344,60,206,Wagner_WWV086C_200.png
889,3,50,461,55,82,Wagner_WWV086C_200.png
890,3,134,461,55,51,Wagner_WWV086C_200.png
891,3,186,461,55,60,Wagner_WWV086C_200.png
892,3,247,461,55,137,Wagner_WWV086C_200.png
893,3,385,461,55,75,Wagner_WWV086C_200.png
894,3,461,461,55,101,Wagner_WWV086C_200.png
895,4,51,571,54,325,Wagner_WWV086C_200.png
896,4,377,571,54,185,Wagner_WWV086C_200.png
897,5,50,679,75,209,Wagner_WWV086C_200.png
898,5,260,679,75,167,Wagner_WWV086C_200.png
899,5,428,679,75,134,Wagner_WWV086C_200.png
900,0,43,67,73,195,Wagner_WWV086C_201.png
901,0,240,67,73,87,Wagner_WWV086C_201.png
902,0,328,67,73,106,Wagner_WWV086C_201.png
903,0,435,67,73,121,Wagner_WWV086C_201.png
904,1,43,210,65,173,Wagner_WWV086C_201.png
905,1,217,210,65,65,Wagner_WWV086C_201.png
906,1,283,210,65,66,Wagner_WWV086C_201.png
907,1,350,210,65,122,Wagner_WWV086C_201.png
908,1,473,210,65,82,Wagner_WWV086C_201.png
909,2,42,326,66,125,Wagner_WWV086C_201.png
910,2,168,326,66,127,Wagner_WWV086C_201.png
911,2,296,326,66,115,Wagner_WWV086C_201.png
912,2,412,326,66,112,Wagner_WWV086C_201.png
913,3,42,444,66,183,Wagner_WWV086C_201.png
914,3,226,444,66,91,Wagner_WWV086C_201.png
915,3,318,444,66,80,Wagner_WWV086C_201.png
916,3,400,444,66,64,Wagner_WWV086C_201.png
917,3,465,444,66,29,Wagner_WWV086C_201.png
918,3,495,444,66,60,Wagner_WWV086C_201.png
919,4,41,566,62,77,Wagner_WWV086C_201.png
920,4,119,566,62,64,Wagner_WWV086C_201.png
921,4,184,566,62,46,Wagner_WWV086C_201.png
922,4,231,566,62,61,Wagner_WWV086C_201.png
923,4,293,566,62,83,Wagner_WWV086C_201.png
924,4,377,566,62,178,Wagner_WWV086C_201.png
925,5,41,680,69,218,Wagner_WWV086C_201.png
926,5,260,680,69,123,Wagner_WWV086C_201.png
927,5,384,680,69,170,Wagner_WWV086C_201.png
928,0,40,78,68,197,Wagner_WWV086C_202.png
929,0,238,78,68,159,Wagner_WWV086C_202.png
930,0,398,78,68,152,Wagner_WWV086C_202.png
931,1,38,207,73,186,Wagner_WWV086C_202.png
932,1,224,207,73,171,Wagner_WWV086C_202.png
933,1,396,207,73,154,Wagner_WWV086C_202.png
934,2,37,334,70,186,Wagner_WWV086C_202.png
935,2,224,334,70,183,Wagner_WWV086C_202.png
936,2,408,334,70,25,Wagner_WWV086C_202.png
937,2,433,334,70,41,Wagner_WWV086C_202.png
938,2,475,334,70,75,Wagner_WWV086C_202.png
939,3,41,447,69,124,Wagner_WWV086C_202.png
940,3,166,447,69,96,Wagner_WWV086C_202.png
941,3,260,448,69,75,Wagner_WWV086C_202.png
942,3,339,447,69,66,Wagner_WWV086C_202.png
943,3,407,447,69,75,Wagner_WWV086C_202.png
944,3,483,445,69,68,Wagner_WWV086C_202.png
945,4,40,564,70,127,Wagner_WWV086C_202.png
946,4,168,564,70,94,Wagner_WWV086C_202.png
947,4,262,564,70,135,Wagner_WWV086C_202.png
948,4,397,564,70,154,Wagner_WWV086C_202.png
949,5,40,682,68,184,Wagner_WWV086C_202.png
950,5,226,682,68,26,Wagner_WWV086C_202.png
951,5,253,682,68,39,Wagner_WWV086C_202.png
952,5,293,682,68,63,Wagner_WWV086C_202.png
953,5,356,682,68,51,Wagner_WWV086C_202.png
954,5,408,682,68,55,Wagner_WWV086C_202.png
955,5,464,682,68,84,Wagner_WWV086C_202.png
956,0,33,70,68,144,Wagner_WWV086C_203.png
957,0,177,70,68,108,Wagner_WWV086C_203.png
